Date,Country Name,iOS,Android,Unknown,Windows,Samsung,Nokia Unknown,BlackBerry OS,Linux,Other,Series 40,SymbianOS,Sony Ericsson,Playstation,LG,OS X,Maemo 5,bada,Nintendo,Nintendo 3DS,MeeGo,JAVA,Firefox OS,Tizen,WAP,webOS,LiMo,Motorola,Palm,KaiOS,Rex,DangerOS,Brew,Sailfish
2016-11-01,Canada,50.74,42.14,0.22,0.38,0.11,0.01,6.29,0.02,0.01,,,,0.05,,,,,,0.03,,,,0.0,,,,,,,,,,
2016-12-01,Canada,52.4,42.71,0.21,0.35,0.14,0.01,4.07,0.02,0.02,,,,0.05,,,,,,0.03,,,,0.0,,,,,,,,,,
2016-01-01,Poland,1.63,87.31,0.11,7.27,0.54,0.66,0.09,0.04,0.02,1.33,0.54,0.1,,0.1,,,0.25,,,,,0.01,,,,,,,,,,,
2016-02-01,Poland,1.54,87.56,0.12,7.23,0.54,0.67,0.1,0.04,0.02,1.18,0.53,0.11,,0.1,,,0.25,,,,,0.01,,,,,,,,,,,
2016-03-01,Poland,1.45,88.74,0.1,6.56,0.47,0.57,0.08,0.03,0.01,1.09,0.47,0.09,,0.09,,,0.22,,,,,0.02,,,,,,,,,,,
2016-04-01,Poland,1.45,89.24,0.09,6.39,0.44,0.49,0.1,0.04,0.01,0.95,0.43,0.07,,0.08,,,0.19,,,,,0.02,,,,,,,,,,,
2016-05-01,Poland,1.47,89.57,0.08,6.2,0.4,0.46,0.09,0.05,0.01,0.9,0.42,0.07,,0.08,,,0.18,,,,,0.01,,,,,,,,,,,
2016-06-01,Poland,1.45,90.32,0.07,5.87,0.36,0.39,0.07,0.05,0.01,0.76,0.35,0.05,,0.07,,,0.17,,,,,0.01,,,,,,,,,,,
2016-07-01,Poland,1.44,90.45,0.08,5.74,0.36,0.43,0.07,0.03,0.01,0.76,0.35,0.05,,0.06,,,0.15,,,,,0.01,,,,,,,,,,,
2016-08-01,Poland,1.52,91.1,0.08,5.29,0.29,0.4,0.06,0.02,0.01,0.69,0.29,0.04,,0.06,,,0.13,,,,,0.01,,,,,,,,,,,
2016-09-01,Poland,1.67,91.51,0.08,4.92,0.28,0.36,0.06,0.02,0.01,0.62,0.27,0.04,,0.05,,,0.11,,,,,0.01,,,,,,,,,,,
2016-10-01,Poland,1.61,91.75,0.07,4.86,0.25,0.36,0.06,0.02,0.01,0.53,0.26,0.04,,0.06,,,0.11,,,,,0.01,,,,,,,,,,,
2016-11-01,Poland,1.83,91.89,0.07,4.5,0.26,0.35,0.08,0.02,0.01,0.54,0.25,0.04,,0.05,,,0.11,,,,,0.01,,,,,,,,,,,
2016-12-01,Poland,1.87,92.33,0.07,4.11,0.25,0.34,0.06,0.02,0.01,0.51,0.24,0.04,,0.04,,,0.11,,,,,0.01,,,,,,,,,,,
2018-01-01,Singapore,10.74,76.74,6.2,0.15,0.06,0.04,1.17,0.01,0.02,0.12,0.09,,,0.01,,,,,,,,4.03,0.61,,,,,,0.0,,,,
2018-02-01,Singapore,9.54,77.97,5.73,0.17,0.06,0.04,0.82,0.02,0.03,0.11,0.08,,,0.01,,,,,,,,4.81,0.61,,,,,,0.0,,,,
2018-03-01,Singapore,9.71,80.53,6.47,0.16,0.07,0.05,0.88,0.02,0.02,0.08,0.07,,,0.02,,,,,,,,1.21,0.5,,,,,,0.23,,,,
2018-04-01,Singapore,8.79,83.36,6.06,0.15,0.05,0.05,0.55,0.01,0.02,0.08,0.07,,,0.02,,,,,,,,0.0,0.52,,,,,,0.28,,,,
2018-05-01,Singapore,8.07,84.59,5.89,0.13,0.05,0.04,0.33,0.01,0.01,0.05,0.04,,,0.01,,,,,,,,0.0,0.46,,,,,,0.31,,,,
2018-06-01,Singapore,7.86,85.52,5.35,0.12,0.05,0.04,0.21,0.01,0.01,0.03,0.03,,,0.0,,,,,,,,0.0,0.45,,,,,,0.31,,,,
2018-07-01,Singapore,7.92,87.26,3.73,0.09,0.05,0.03,0.16,0.01,0.01,0.03,0.02,,,0.01,,,,,,,,0.0,0.41,,,,,,0.27,,,,
2018-08-01,Singapore,22.62,74.26,1.72,0.09,0.2,0.02,0.62,0.01,0.01,0.02,0.02,,,0.01,,,,,,,,0.0,0.24,,,,,,0.16,,,,
2018-09-01,Singapore,42.74,55.73,0.16,0.05,0.38,0.0,0.93,0.01,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,
2018-10-01,Singapore,43.08,55.32,0.15,0.06,0.35,0.0,1.02,0.01,0.0,0.0,0.01,,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,
2018-11-01,Singapore,48.17,49.84,0.17,0.11,0.43,0.0,1.25,0.01,0.01,0.01,0.01,,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,
2018-12-01,Singapore,41.76,56.76,0.14,0.06,0.42,0.0,0.83,0.01,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,
2015-01-01,Saudi Arabia,24.76,65.48,1.86,0.46,,1.04,2.74,0.1,0.03,0.39,3.08,,0.03,0.02,,,,,,,,,,,,,,,,,,,
2015-02-01,Saudi Arabia,26.33,64.95,1.77,0.42,,0.88,2.72,0.09,0.02,0.25,2.52,,0.03,0.02,,,,,,,,,,,,,,,,,,,
2015-03-01,Saudi Arabia,24.23,67.97,1.88,0.43,,0.89,2.16,0.09,0.02,0.21,2.07,,0.03,0.02,,,,,,,,,,,,,,,,,,,
2015-04-01,Saudi Arabia,25.54,66.64,2.31,0.42,,0.99,1.99,0.11,0.01,0.22,1.72,,0.03,0.03,,,,,,,,,,,,,,,,,,,
2015-05-01,Saudi Arabia,22.71,69.58,2.72,0.45,,1.03,1.42,0.11,0.02,0.24,1.69,,0.03,0.02,,,,,,,,,,,,,,,,,,,
2015-06-01,Saudi Arabia,22.23,70.16,2.68,0.49,,1.2,1.14,0.12,0.01,0.22,1.69,,0.04,0.02,,,,,,,,,,,,,,,,,,,
2015-07-01,Saudi Arabia,18.66,72.05,4.14,0.49,,1.59,0.73,0.17,0.01,0.26,1.82,,0.04,0.04,,,,,,,,,,,,,,,,,,,
2015-08-01,Saudi Arabia,19.14,70.94,4.91,0.51,,1.69,0.63,0.26,0.01,0.22,1.6,,0.03,0.05,,,,,,,,,,,,,,,,,,,
2015-09-01,Saudi Arabia,18.03,72.78,5.2,0.41,,1.47,0.54,0.19,0.01,0.18,1.1,,0.02,0.05,,,,,,,,,,,,,,,,,,,
2015-10-01,Saudi Arabia,17.03,74.58,5.12,0.35,,1.12,0.51,0.19,0.01,0.14,0.87,,0.02,0.06,,,,,,,,,,,,,,,,,,,
2015-11-01,Saudi Arabia,18.77,72.79,5.44,0.35,,1.11,0.48,0.17,0.01,0.05,0.75,,0.02,0.06,,,,,,,,,,,,,,,,,,,
2015-12-01,Saudi Arabia,20.02,71.53,5.52,0.35,,1.09,0.48,0.22,0.02,0.05,0.64,,0.01,0.07,,,,,,,,,,,,,,,,,,,
2015-01-01,Bolivia,10.51,82.8,0.88,2.13,0.43,0.05,0.62,0.35,0.02,0.91,0.62,0.3,0.04,0.35,,,,,,,,,,,,,0.01,,,,,,
2015-02-01,Bolivia,9.65,83.77,0.69,2.15,0.42,0.05,0.57,0.45,0.02,0.95,0.66,0.26,0.04,0.33,,,,,,,,,,,,,0.01,,,,,,
2015-03-01,Bolivia,8.48,85.21,0.62,2.04,0.41,0.06,0.61,0.41,0.01,1.0,0.66,0.17,0.02,0.29,,,,,,,,,,,,,0.0,,,,,,
2015-04-01,Bolivia,8.75,84.54,0.71,2.05,0.49,0.07,0.61,0.54,0.01,1.08,0.62,0.19,0.03,0.31,,,,,,,,,,,,,0.01,,,,,,
2015-05-01,Bolivia,9.99,83.34,0.81,1.97,0.41,0.14,0.58,0.66,0.01,0.92,0.54,0.21,0.03,0.37,,,,,,,,,,,,,0.01,,,,,,
2015-06-01,Bolivia,6.14,84.56,1.49,1.65,0.49,0.26,0.74,1.55,0.01,1.4,0.82,0.29,0.03,0.54,,,,,,,,,,,,,0.02,,,,,,
2015-07-01,Bolivia,5.43,84.28,1.65,1.46,0.69,0.3,0.63,2.19,0.01,1.65,0.81,0.29,0.03,0.58,,,,,,,,,,,,,0.01,,,,,,
2015-08-01,Bolivia,4.81,84.72,1.6,1.59,0.66,0.29,0.65,2.73,0.01,1.38,0.76,0.25,0.04,0.49,,,,,,,,,,,,,0.01,,,,,,
2015-09-01,Bolivia,4.63,85.05,1.58,1.69,0.63,0.28,0.41,2.75,0.02,1.39,0.77,0.22,0.03,0.55,,,,,,,,,,,,,0.01,,,,,,
2015-10-01,Bolivia,4.46,84.22,1.55,1.71,0.68,0.41,0.39,3.32,0.02,1.56,0.8,0.27,0.03,0.57,,,,,,,,,,,,,0.01,,,,,,
2015-11-01,Bolivia,5.42,85.0,1.54,1.77,0.54,0.35,0.33,2.29,0.02,1.28,0.64,0.24,0.04,0.53,,,,,,,,,,,,,0.02,,,,,,
2015-12-01,Bolivia,5.45,85.39,1.53,1.87,0.43,0.28,0.33,2.02,0.03,1.32,0.6,0.2,0.05,0.48,,,,,,,,,,,,,0.02,,,,,,
2015-01-01,Norway,52.96,45.47,0.01,1.31,0.0,0.0,0.06,0.03,0.05,0.05,0.03,,0.01,,,,,,0.01,,,,,,,,,,,,,,
2015-02-01,Norway,53.92,44.36,0.02,1.4,0.0,0.0,0.1,0.04,0.03,0.05,0.06,,0.01,,,,,,0.01,,,,,,,,,,,,,,
2015-03-01,Norway,49.32,48.68,0.04,1.56,0.0,0.0,0.16,0.04,0.03,0.05,0.07,,0.02,,,,,,0.02,,,,,,,,,,,,,,
2015-04-01,Norway,49.72,48.29,0.02,1.62,0.0,0.01,0.16,0.04,0.02,0.05,0.04,,0.03,,,,,,0.01,,,,,,,,,,,,,,
2015-05-01,Norway,50.45,47.58,0.02,1.65,0.0,0.02,0.09,0.06,0.03,0.04,0.04,,0.01,,,,,,0.01,,,,,,,,,,,,,,
2015-06-01,Norway,49.93,48.11,0.03,1.61,0.01,0.03,0.09,0.04,0.03,0.05,0.06,,0.01,,,,,,0.01,,,,,,,,,,,,,,
2015-07-01,Norway,47.72,50.14,0.04,1.8,0.01,0.05,0.07,0.05,0.02,0.04,0.04,,0.01,,,,,,0.02,,,,,,,,,,,,,,
2015-08-01,Norway,50.47,47.33,0.06,1.81,0.02,0.03,0.09,0.04,0.03,0.04,0.05,,0.01,,,,,,0.02,,,,,,,,,,,,,,
2015-09-01,Norway,50.99,46.73,0.09,1.84,0.05,0.04,0.08,0.05,0.03,0.04,0.05,,0.01,,,,,,0.01,,,,,,,,,,,,,,
2015-10-01,Norway,50.2,47.43,0.13,1.89,0.04,0.04,0.1,0.04,0.02,0.02,0.04,,0.03,,,,,,0.01,,,,,,,,,,,,,,
2015-11-01,Norway,50.47,47.27,0.1,1.84,0.06,0.05,0.08,0.04,0.02,0.02,0.03,,0.01,,,,,,0.0,,,,,,,,,,,,,,
2015-12-01,Norway,51.78,45.68,0.12,1.95,0.09,0.03,0.21,0.03,0.03,0.02,0.03,,0.02,,,,,,0.0,,,,,,,,,,,,,,
2010-01-01,India,1.28,0.06,7.35,0.33,3.42,,0.13,,0.0,,75.51,11.62,0.05,0.23,,0.0,,,,,0.02,,,,,,,,,,,,
2010-02-01,India,1.19,0.09,7.78,0.28,3.44,,0.12,,0.0,,75.61,11.19,0.04,0.25,,0.0,,,,,0.02,,,,,,,,,,,,
2010-03-01,India,1.08,0.14,8.91,0.24,3.47,,0.14,,0.0,,77.01,8.71,0.04,0.24,,0.0,,,,,0.02,,,,,,,,,,,,
2010-04-01,India,0.96,0.15,9.73,0.19,4.48,,0.15,,0.0,,75.72,8.34,0.04,0.21,,0.0,,,,,0.01,,,,,,,,,,,,
2010-05-01,India,0.86,0.13,9.77,0.06,6.67,,0.16,,0.0,,74.53,7.65,0.04,0.12,,0.0,,,,,0.01,,,,,,,,,,,,
2010-06-01,India,0.64,0.12,10.21,0.05,8.04,,0.15,,0.0,,73.68,6.97,0.03,0.12,,0.0,,,,,0.01,,,,,,,,,,,,
2010-07-01,India,0.74,0.25,10.67,0.15,7.79,,0.16,,0.0,,73.5,6.43,0.02,0.28,,0.0,,,,,0.01,,,,,,,,,,,,
2010-08-01,India,0.81,0.34,11.38,0.14,8.0,,0.16,,0.0,,72.81,6.0,0.02,0.32,,0.0,,,,,0.02,,,,,,,,,,,,
2010-09-01,India,0.75,0.47,11.45,0.13,8.79,,0.15,,0.0,,72.37,5.56,0.01,0.3,,0.0,,,,,0.02,,,,,,,,,,,,
2010-10-01,India,0.77,0.7,10.06,0.26,9.48,,0.16,,0.0,,72.68,5.57,0.01,0.3,,0.0,,,,,0.02,,,,,,,,,,,,
2010-11-01,India,0.76,0.91,9.56,0.24,10.46,,0.17,,0.01,,72.23,5.27,0.01,0.29,,0.07,,,,,0.02,,,,,,,,,,,,
2010-12-01,India,0.88,1.21,10.67,0.25,9.36,,0.18,,0.0,,71.96,5.11,0.01,0.24,,0.1,,,,,0.02,,,,,,,,,,,,
2014-01-01,Switzerland,61.94,34.48,0.03,2.67,0.02,,0.4,0.04,0.03,0.13,0.16,,0.03,,,,,,0.03,0.03,,,,,,,,,,,,,
2014-02-01,Switzerland,58.86,37.62,0.03,2.58,0.04,,0.39,0.04,0.06,0.14,0.12,,0.07,,,,,,0.02,0.03,,,,,,,,,,,,,
2014-03-01,Switzerland,58.92,37.65,0.03,2.52,0.05,,0.38,0.05,0.04,0.14,0.1,,0.06,,,,,,0.03,0.03,,,,,,,,,,,,,
2014-04-01,Switzerland,58.85,37.67,0.02,2.57,0.03,,0.42,0.04,0.04,0.15,0.1,,0.06,,,,,,0.03,0.02,,,,,,,,,,,,,
2014-05-01,Switzerland,57.36,40.14,0.08,1.92,0.02,,0.25,0.02,0.05,0.06,0.05,,0.03,,,,,,0.02,0.01,,,,,,,,,,,,,
2014-06-01,Switzerland,56.68,40.49,0.04,2.2,0.02,,0.28,0.02,0.03,0.09,0.08,,0.04,,,,,,0.02,0.01,,,,,,,,,,,,,
2014-07-01,Switzerland,52.88,44.72,0.02,1.93,0.01,,0.23,0.02,0.02,0.06,0.05,,0.03,,,,,,0.01,0.01,,,,,,,,,,,,,
2014-08-01,Switzerland,54.12,43.29,0.04,2.06,0.01,,0.25,0.02,0.03,0.08,0.04,,0.03,,,,,,0.02,0.01,,,,,,,,,,,,,
2014-09-01,Switzerland,53.08,44.6,0.03,1.91,0.01,,0.2,0.02,0.02,0.06,0.03,,0.03,,,,,,0.01,0.0,,,,,,,,,,,,,
2014-10-01,Switzerland,52.67,45.4,0.04,1.61,0.0,,0.16,0.01,0.01,0.03,0.02,,0.02,,,,,,0.01,0.01,,,,,,,,,,,,,
2014-11-01,Switzerland,50.02,47.74,0.07,1.83,0.01,,0.18,0.01,0.01,0.05,0.03,,0.03,,,,,,0.02,0.0,,,,,,,,,,,,,
2014-12-01,Switzerland,52.18,45.56,0.04,1.84,0.01,,0.22,0.01,0.01,0.06,0.03,,0.04,,,,,,0.02,0.0,,,,,,,,,,,,,
2019-01-01,Guatemala,12.71,86.36,0.25,0.28,0.22,0.0,0.05,0.04,0.01,0.04,,,0.04,0.01,,,,,,,,,,,,,,,,,,,
2019-02-01,Guatemala,12.64,86.17,0.4,0.29,0.28,0.01,0.05,0.05,0.01,0.06,,,0.01,0.02,,,,,,,,,,,,,,,,,,,
2019-03-01,Guatemala,12.18,87.02,0.19,0.28,0.14,0.02,0.03,0.04,0.02,0.05,,,0.02,0.02,,,,,,,,,,,,,,,,,,,
2019-04-01,Guatemala,11.96,87.15,0.2,0.32,0.13,0.03,0.04,0.03,0.05,0.05,,,0.01,0.04,,,,,,,,,,,,,,,,,,,
2019-05-01,Guatemala,11.07,88.25,0.16,0.21,0.09,0.01,0.02,0.03,0.02,0.05,,,0.04,0.03,,,,,,,,,,,,,,,,,,,
2019-06-01,Guatemala,11.28,88.07,0.16,0.21,0.09,0.02,0.02,0.03,0.05,0.03,,,0.03,0.02,,,,,,,,,,,,,,,,,,,
2019-07-01,Guatemala,11.26,88.17,0.13,0.2,0.09,0.02,0.02,0.02,0.02,0.04,,,0.01,0.02,,,,,,,,,,,,,,,,,,,
2019-08-01,Guatemala,11.67,87.94,0.05,0.13,0.11,0.01,0.01,0.02,0.01,0.03,,,0.01,0.0,,,,,,,,,,,,,,,,,,,
2019-09-01,Guatemala,11.15,88.48,0.07,0.12,0.08,0.01,0.01,0.03,0.01,0.03,,,0.01,0.0,,,,,,,,,,,,,,,,,,,
2019-10-01,Guatemala,9.37,90.31,0.02,0.11,0.1,0.0,0.02,0.02,0.01,0.03,,,0.01,0.0,,,,,,,,,,,,,,,,,,,
2019-11-01,Guatemala,10.33,89.27,0.01,0.1,0.16,0.0,0.01,0.03,0.01,0.02,,,0.05,0.0,,,,,,,,,,,,,,,,,,,
2019-12-01,Guatemala,10.4,89.27,0.02,0.07,0.14,0.0,0.01,0.02,0.01,0.01,,,0.06,0.0,,,,,,,,,,,,,,,,,,,
2011-01-01,Uruguay,20.31,5.53,6.45,2.12,10.05,,1.88,0.0,0.01,,31.41,20.86,0.21,0.94,,0.12,0.0,0.05,,,0.03,,,,,,0.02,,,,,,
2011-02-01,Uruguay,20.58,6.03,7.0,2.09,9.5,,2.58,0.0,0.02,,32.62,18.82,0.11,0.42,,0.07,0.0,0.05,,,0.02,,,,,,0.06,,,,,,
2011-03-01,Uruguay,17.67,6.79,8.56,1.47,12.2,,2.16,0.0,0.01,,31.67,18.49,0.17,0.57,,0.09,0.0,0.12,,,0.01,,,,,,0.01,,,,,,
2011-04-01,Uruguay,18.59,7.0,8.43,1.69,10.24,,2.34,0.0,0.01,,31.13,19.45,0.12,0.46,,0.1,0.01,0.38,,,0.01,,,,,,0.03,,,,,,
2011-05-01,Uruguay,15.85,8.39,11.73,2.03,11.54,,1.82,0.0,0.01,,29.5,18.21,0.23,0.49,,0.09,0.05,0.03,,,0.03,,,,,,0.0,,,,,,
2011-06-01,Uruguay,15.72,13.35,11.5,1.7,10.16,,2.08,0.0,0.02,,32.57,12.16,0.12,0.44,,0.08,0.05,0.01,,,0.02,,,,,,0.02,,,,,,
2011-07-01,Uruguay,17.04,12.47,11.88,1.59,9.96,,2.64,0.0,0.0,,31.51,12.18,0.06,0.41,,0.07,0.08,0.06,,,0.02,,,,,,0.02,,,,,,
2011-08-01,Uruguay,15.02,15.68,9.88,1.25,11.37,,2.42,0.0,0.01,,31.29,12.46,0.04,0.39,,0.06,0.07,0.03,,,0.02,,,,,,0.01,,,,,,
2011-09-01,Uruguay,15.84,17.38,10.27,1.23,8.41,,2.45,0.0,0.02,,32.72,11.12,0.08,0.12,,0.1,0.17,0.02,,,0.03,,,,,,0.02,,,,,,
2011-10-01,Uruguay,17.0,17.47,11.63,1.15,8.25,,2.18,0.21,0.02,,31.48,9.97,0.11,0.22,,0.1,0.13,0.01,,,0.02,,,,,,0.05,,,,,,
2011-11-01,Uruguay,18.29,18.56,10.03,1.11,6.85,,2.23,0.27,0.01,,31.54,10.44,0.1,0.24,,0.06,0.08,0.01,,,0.05,,,,,,0.12,,,,,,
2011-12-01,Uruguay,18.05,18.3,9.18,1.03,6.55,,2.5,0.55,0.07,,34.31,8.85,0.06,0.17,,0.04,0.1,0.1,,,0.01,,,,,,0.12,,,,,,
2012-01-01,Argentina,11.41,48.16,2.74,0.35,2.5,,2.71,0.24,0.02,0.0,30.1,0.97,0.07,,0.0,0.02,0.21,0.07,0.03,0.14,,,,,,,0.26,,,,,,
2012-02-01,Argentina,12.47,49.82,2.7,0.31,1.82,,2.72,0.23,0.02,0.0,28.24,0.88,0.06,,0.0,0.01,0.2,0.01,0.03,0.2,,,,,,,0.28,,,,,,
2012-03-01,Argentina,11.3,50.05,2.87,0.29,1.84,,2.92,0.26,0.02,0.0,28.67,0.81,0.05,,0.0,0.01,0.22,0.01,0.03,0.32,,,,,,,0.31,,,,,,
2012-04-01,Argentina,11.07,52.41,2.45,0.28,1.53,,3.05,0.25,0.02,2.1,25.04,0.69,0.05,,0.0,0.01,0.23,0.0,0.05,0.47,,,,,,,0.3,,,,,,
2012-05-01,Argentina,10.75,54.97,2.3,0.24,1.32,,3.2,0.26,0.02,8.69,16.58,0.5,0.05,,0.0,0.01,0.2,0.01,0.02,0.59,,,,,,,0.28,,,,,,
2012-06-01,Argentina,10.55,55.95,2.36,0.24,1.13,,3.37,0.26,0.01,8.88,15.41,0.53,0.04,,0.0,0.01,0.2,0.01,0.02,0.74,,,,,,,0.3,,,,,,
2012-07-01,Argentina,9.75,57.64,2.38,0.28,1.11,,3.4,0.27,0.01,8.94,14.31,0.45,0.03,,0.06,0.01,0.2,0.01,0.04,0.85,,,,,,,0.26,,,,,,
2012-08-01,Argentina,9.08,60.18,2.3,0.28,0.98,,3.23,0.3,0.01,8.72,13.08,0.38,0.03,,0.1,0.01,0.17,0.02,0.03,0.84,,,,,,,0.26,,,,,,
2012-09-01,Argentina,9.07,62.53,2.15,0.42,0.88,,3.26,0.29,0.01,7.91,11.69,0.3,0.02,,0.09,0.01,0.14,0.0,0.02,0.84,,,,,,,0.39,,,,,,
2012-10-01,Argentina,8.13,63.32,2.32,0.98,0.84,,3.11,0.24,0.01,7.54,11.74,0.29,0.03,,0.08,0.01,0.11,0.01,0.01,0.79,,,,,,,0.44,,,,,,
2012-11-01,Argentina,7.77,63.04,2.49,1.79,0.82,,3.12,0.2,0.01,7.65,11.39,0.27,0.02,,0.06,0.01,0.11,0.0,0.01,0.73,,,,,,,0.51,,,,,,
2012-12-01,Argentina,7.51,62.81,2.63,2.75,0.8,,3.09,0.18,0.01,7.72,10.82,0.27,0.02,,0.02,0.01,0.08,0.0,0.02,0.69,,,,,,,0.57,,,,,,
2017-01-01,Indonesia,3.5,77.27,8.95,0.45,0.3,4.13,1.79,0.27,0.02,2.27,0.73,0.06,,0.09,,,,,,,,,0.16,,,,,,,,,,
2017-02-01,Indonesia,3.47,78.78,8.07,0.4,0.24,4.04,1.74,0.28,0.02,1.96,0.68,0.05,,0.08,,,,,,,,,0.18,,,,,,,,,,
2017-03-01,Indonesia,3.43,79.64,8.44,0.38,0.22,3.34,1.53,0.26,0.02,1.81,0.63,0.05,,0.08,,,,,,,,,0.17,,,,,,,,,,
2017-04-01,Indonesia,3.61,79.97,8.63,0.35,0.2,3.14,1.42,0.19,0.02,1.61,0.57,0.04,,0.07,,,,,,,,,0.19,,,,,,,,,,
2017-05-01,Indonesia,3.8,82.2,7.12,0.31,0.18,2.66,1.35,0.13,0.01,1.43,0.5,0.04,,0.06,,,,,,,,,0.21,,,,,,,,,,
2017-06-01,Indonesia,3.53,83.24,7.07,0.28,0.16,2.44,1.13,0.14,0.01,1.24,0.47,0.04,,0.06,,,,,,,,,0.19,,,,,,,,,,
2017-07-01,Indonesia,3.09,83.99,7.47,0.25,0.13,2.25,0.95,0.11,0.01,1.09,0.4,0.03,,0.06,,,,,,,,,0.17,,,,,,,,,,
2017-08-01,Indonesia,2.94,83.88,7.69,0.24,0.14,2.21,1.02,0.1,0.01,1.09,0.4,0.03,,0.07,,,,,,,,,0.2,,,,,,,,,,
2017-09-01,Indonesia,2.73,85.06,7.65,0.23,0.12,1.69,0.85,0.08,0.01,0.95,0.36,0.03,,0.05,,,,,,,,,0.21,,,,,,,,,,
2017-10-01,Indonesia,2.99,85.46,6.93,0.28,0.12,1.69,0.85,0.08,0.01,0.92,0.38,0.03,,0.05,,,,,,,,,0.21,,,,,,,,,,
2017-11-01,Indonesia,3.59,87.07,5.41,0.33,0.1,1.07,0.9,0.07,0.01,0.81,0.38,0.03,,0.04,,,,,,,,,0.19,,,,,,,,,,
2017-12-01,Indonesia,3.84,88.37,4.65,0.3,0.09,0.54,0.81,0.07,0.01,0.72,0.35,0.02,,0.05,,,,,,,,,0.19,,,,,,,,,,
2015-01-01,Thailand,24.12,71.1,0.27,2.67,0.09,0.06,0.13,0.03,0.03,1.22,0.25,,,,,,0.03,,,,,,,,,,,,,,,,
2015-02-01,Thailand,23.72,71.82,0.26,2.52,0.08,0.06,0.11,0.03,0.03,1.14,0.2,,,,,,0.03,,,,,,,,,,,,,,,,
2015-03-01,Thailand,24.99,70.89,0.26,2.39,0.06,0.04,0.1,0.02,0.03,1.01,0.17,,,,,,0.02,,,,,,,,,,,,,,,,
2015-04-01,Thailand,23.75,72.52,0.28,2.3,0.05,0.06,0.07,0.02,0.02,0.78,0.12,,,,,,0.02,,,,,,,,,,,,,,,,
2015-05-01,Thailand,24.04,72.92,0.2,1.92,0.04,0.18,0.05,0.02,0.01,0.49,0.1,,,,,,0.01,,,,,,,,,,,,,,,,
2015-06-01,Thailand,23.74,72.61,0.75,1.88,0.04,0.46,0.05,0.03,0.01,0.27,0.16,,,,,,0.01,,,,,,,,,,,,,,,,
2015-07-01,Thailand,24.9,71.19,0.92,1.83,0.06,0.51,0.06,0.04,0.01,0.31,0.17,,,,,,0.01,,,,,,,,,,,,,,,,
2015-08-01,Thailand,24.67,71.57,0.85,1.83,0.05,0.49,0.05,0.06,0.01,0.25,0.16,,,,,,0.01,,,,,,,,,,,,,,,,
2015-09-01,Thailand,24.99,72.01,0.32,1.77,0.04,0.39,0.03,0.06,0.01,0.24,0.12,,,,,,0.01,,,,,,,,,,,,,,,,
2015-10-01,Thailand,25.3,71.93,0.31,1.6,0.04,0.38,0.03,0.06,0.01,0.22,0.11,,,,,,0.01,,,,,,,,,,,,,,,,
2015-11-01,Thailand,26.34,71.09,0.3,1.52,0.04,0.33,0.03,0.04,0.01,0.19,0.1,,,,,,0.01,,,,,,,,,,,,,,,,
2015-12-01,Thailand,27.43,69.96,0.3,1.55,0.04,0.32,0.07,0.03,0.01,0.2,0.09,,,,,,0.01,,,,,,,,,,,,,,,,
2013-01-01,Slovenia,17.05,69.14,0.5,2.29,0.67,,0.87,0.33,0.0,2.88,5.2,0.53,0.1,0.01,,0.04,0.2,0.04,0.05,0.11,,,,,,,,,,,,,
2013-02-01,Slovenia,17.21,70.39,0.43,2.04,0.63,,0.79,0.31,0.0,2.44,4.63,0.54,0.05,0.02,,0.02,0.17,0.04,0.13,0.15,,,,,,,,,,,,,
2013-03-01,Slovenia,17.22,70.9,0.41,2.37,0.58,,0.77,0.31,0.01,2.19,4.2,0.39,0.08,0.01,,0.02,0.23,0.03,0.14,0.15,,,,,,,,,,,,,
2013-04-01,Slovenia,17.13,71.53,0.39,2.3,0.52,,0.76,0.31,0.0,2.3,3.78,0.36,0.05,0.01,,0.02,0.18,0.02,0.15,0.17,,,,,,,,,,,,,
2013-05-01,Slovenia,17.38,70.92,0.39,2.56,0.46,,0.85,0.28,0.0,2.56,3.64,0.36,0.07,0.03,,0.02,0.2,0.01,0.09,0.18,,,,,,,,,,,,,
2013-06-01,Slovenia,17.54,71.24,0.35,2.55,0.46,,0.7,0.17,0.0,2.58,3.36,0.41,0.12,0.03,,0.03,0.22,0.01,0.11,0.12,,,,,,,,,,,,,
2013-07-01,Slovenia,18.88,70.11,0.19,2.83,0.41,,0.69,0.34,0.0,2.57,3.04,0.29,0.08,0.15,,0.0,0.19,0.01,0.11,0.11,,,,,,,,,,,,,
2013-08-01,Slovenia,19.72,70.05,0.24,3.09,0.41,,0.46,0.3,0.0,1.87,3.0,0.21,0.07,0.1,,0.0,0.19,0.02,0.16,0.09,,,,,,,,,,,,,
2013-09-01,Slovenia,18.42,70.09,0.65,3.37,0.46,,0.57,0.24,0.0,2.48,2.87,0.38,0.03,0.11,,0.0,0.16,0.01,0.02,0.11,,,,,,,,,,,,,
2013-10-01,Slovenia,17.73,67.98,0.66,3.52,0.76,,0.48,0.29,0.0,4.91,2.87,0.3,0.03,0.14,,0.0,0.18,0.0,0.05,0.08,,,,,,,,,,,,,
